price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
14500,2004,chevrolet silverado 2500hd,8,gas,106000,automatic,truck,grey,1,2018-10-25,36,fair
5500,2009,nissan rogue,4,gas,120000,automatic,SUV,Unknown,1,2018-09-01,29,fair
6695,2009,gmc sierra 1500,8,gas,180486,automatic,pickup,white,1,2019-02-14,58,salvage
6795,2009,ford mustang,6,gas,95627,automatic,coupe,silver,0,2018-06-08,37,good
16000,2014,chevrolet camaro lt coupe 2d,6,gas,73289,other,coupe,black,0,2019-01-18,28,good
4995,2005,chrysler town & country,6,gas,59000,automatic,mini-van,blue,0,2018-09-14,60,good
3200,2005,jeep grand cherokee,8,gas,159000,automatic,SUV,Unknown,1,2018-12-13,8,fair
4200,1997,ford f-150,8,gas,111000,automatic,truck,white,0,2019-03-29,49,fair
26995,2013,chevrolet silverado 2500hd,8,diesel,115631,automatic,truck,black,1,2019-03-19,64,fair
4800,2010,nissan sentra,4,gas,104000,automatic,sedan,Unknown,0,2019-04-15,25,fair
5600,2015,ford focus se,4,gas,75000,automatic,sedan,black,0,2019-01-25,15,good
18000,2015,ford f-250,8,diesel,170032,automatic,truck,white,1,2018-09-30,78,fair
3200,2006,chevrolet trailblazer,6,gas,200000,automatic,SUV,Unknown,1,2018-06-19,40,salvage
1750,1997,honda accord,4,gas,217000,automatic,coupe,white,0,2018-07-27,29,salvage
12900,2013,toyota rav4,4,gas,102743,automatic,SUV,silver,0,2018-06-05,57,fair
14990,2012,buick enclave,6,gas,72228,automatic,SUV,red,1,2018-12-16,30,good
9995,2014,ford mustang,6,gas,121178,automatic,coupe,custom,0,2019-01-31,17,fair
17995,2003,gmc sierra 2500hd,8,diesel,139820,automatic,truck,Unknown,1,2019-04-15,41,fair
6995,2013,chevrolet malibu,4,gas,100,manual,sedan,Unknown,0,2018-05-01,12,like new
6000,2004,dodge dakota,8,gas,117700,automatic,SUV,blue,1,2019-03-06,50,fair
23300,2018,nissan frontier crew cab sv,6,gas,27493,other,pickup,Unknown,1,2018-11-03,14,excellent
23000,2012,ram 2500,6,diesel,95622,automatic,truck,silver,1,2018-07-01,38,good
28500,2016,ford f150 supercrew cab xlt,6,gas,44044,other,pickup,Unknown,1,2018-09-15,24,good
10795,2014,ford f-150,6,gas,165491,automatic,pickup,silver,1,2018-09-17,43,fair
18200,2011,ford f-150,8,gas,96400,automatic,pickup,black,1,2018-07-22,68,good
22000,2018,nissan frontier crew cab sv,6,gas,12144,other,pickup,blue,0,2018-07-15,41,excellent
12295,2016,ford fusion,4,gas,63537,automatic,sedan,grey,0,2018-11-02,35,good
6800,1993,chevrolet silverado 1500,8,gas,198000,automatic,truck,red,1,2018-10-07,32,salvage
2995,2006,chevrolet suburban,8,gas,329039,automatic,SUV,Unknown,1,2018-08-19,22,salvage
2995,2003,chrysler town & country,6,gas,191040,automatic,mini-van,blue,0,2018-08-23,28,salvage
12995,2014,chevrolet equinox,4,gas,38358,automatic,SUV,white,0,2019-04-11,11,excellent
15695,2012,cadillac escalade,8,gas,133754,automatic,SUV,silver,1,2018-12-05,48,fair
19000,2015,nissan frontier crew cab sv,6,gas,43707,other,pickup,red,0,2018-10-03,39,good
17495,2012,toyota 4runner,6,gas,154750,automatic,SUV,Unknown,1,2018-11-23,80,fair
3800,2007,chevrolet suburban,8,gas,243000,automatic,SUV,grey,0,2018-08-26,10,salvage
20000,2002,chevrolet corvette,8,gas,42000,automatic,convertible,grey,0,2018-09-03,14,good
18588,2016,chevrolet camaro,6,gas,50000,manual,coupe,white,0,2018-12-11,18,good
4995,2004,jeep grand cherokee,6,gas,166590,automatic,SUV,black,1,2018-11-08,22,fair
4800,2006,toyota rav4,4,gas,189180,automatic,sedan,black,0,2019-03-04,24,salvage
2000,1999,nissan sentra,4,gas,127000,automatic,sedan,black,0,2018-05-16,17,fair
16990,2009,jeep wrangler unlimited,6,gas,117375,automatic,SUV,silver,1,2018-11-30,80,fair
20990,2016,honda pilot,5,gas,115247,automatic,SUV,silver,1,2018-11-28,51,fair
5200,1997,ford f-250,8,diesel,356000,automatic,truck,white,0,2019-04-02,74,salvage
3995,1998,toyota camry le,4,gas,134000,automatic,sedan,red,0,2018-08-06,46,fair
4995,2005,chrysler town & country,6,gas,59000,automatic,mini-van,blue,0,2018-12-21,35,good
10300,2008,chevrolet silverado,8,gas,139091,automatic,pickup,blue,0,2018-07-12,25,fair
7995,2012,toyota camry,4,gas,147000,automatic,sedan,white,0,2018-08-07,40,fair
19900,2002,gmc sierra 2500hd,8,gas,49000,automatic,truck,white,1,2019-04-11,26,good
14991,2015,ram 1500,6,gas,129298,automatic,truck,white,1,2018-07-27,39,fair
15500,2018,ram 1500,8,gas,27638,automatic,truck,Unknown,0,2018-06-13,26,excellent
3000,2008,acura tl,6,gas,195000,automatic,sedan,grey,0,2019-04-02,12,salvage
18500,2017,volkswagen passat,4,gas,19000,automatic,sedan,Unknown,0,2018-06-17,9,excellent
7995,2014,chevrolet cruze,4,gas,71974,automatic,sedan,red,0,2018-08-28,14,good
12500,2011,ford f-150,8,gas,117042,automatic,truck,grey,1,2018-09-06,90,fair
6995,2013,ford focus,4,gas,99030,automatic,sedan,white,0,2019-01-20,34,good
4495,2008,subaru impreza,4,gas,144000,manual,sedan,grey,1,2019-04-02,147,fair
13999,2012,chevrolet silverado 1500,8,gas,152000,automatic,truck,Unknown,1,2019-01-15,53,fair
4000,2005,cadillac escalade,8,gas,241550,automatic,SUV,Unknown,1,2019-02-01,25,salvage
37995,2018,ram 2500,6,diesel,46008,automatic,pickup,white,1,2018-09-15,17,good
18998,2013,ram 1500,8,gas,126058,automatic,truck,brown,1,2018-07-22,24,fair
2800,2006,honda civic,4,hybrid,191364,automatic,sedan,grey,0,2018-10-04,73,salvage
4500,2009,toyota camry,4,gas,186573,automatic,sedan,silver,0,2019-01-18,28,salvage
59995,2019,ram 2500,6,diesel,22635,automatic,truck,white,1,2019-01-06,8,excellent
29588,2017,chevrolet silverado,8,gas,17000,automatic,truck,Unknown,1,2018-08-06,52,excellent
14500,2004,gmc sierra,8,diesel,154859,automatic,truck,black,1,2018-10-29,40,fair
36600,2011,ford mustang,8,gas,22628,manual,coupe,red,0,2018-10-17,15,excellent
6500,2006,ford mustang,6,gas,77000,automatic,coupe,black,0,2019-02-07,48,good
3150,2001,toyota camry,4,gas,138600,automatic,sedan,green,0,2019-03-25,38,fair
14495,2016,dodge grand caravan,6,gas,59170,automatic,mini-van,red,0,2018-08-09,89,good
3900,2009,chevrolet malibu,4,gas,112300,automatic,sedan,blue,0,2019-03-30,19,fair
5500,2008,ford escape,6,gas,114000,automatic,SUV,custom,1,2018-09-02,64,fair
1000,2002,subaru outback,4,gas,170000,automatic,hatchback,green,1,2018-10-08,32,fair
18995,2017,gmc acadia,6,gas,107430,automatic,SUV,white,1,2019-03-28,17,fair
7350,2011,ford edge,6,gas,142000,automatic,SUV,Unknown,0,2018-11-24,121,fair
2750,2008,dodge grand caravan,6,gas,177254,automatic,mini-van,silver,0,2018-10-06,41,fair
38500,2018,ford f250,8,diesel,55000,automatic,truck,Unknown,1,2018-08-24,24,good
13991,2015,honda accord,4,gas,77294,automatic,sedan,purple,0,2018-05-10,39,good
22988,2014,ram 1500,8,gas,75000,automatic,truck,black,1,2018-06-14,32,good
3850,2005,volkswagen jetta,4,diesel,143964,automatic,wagon,red,0,2018-06-02,23,fair
9500,2017,ford focus,4,gas,59709,automatic,hatchback,silver,0,2018-12-12,12,good
34988,2018,chevrolet silverado,4,gas,3000,automatic,truck,silver,0,2018-09-21,22,like new
29588,2014,jeep wrangler,6,gas,60000,automatic,SUV,black,1,2019-02-26,54,good
7750,2014,chevrolet cruze,4,gas,110485,automatic,sedan,Unknown,0,2018-08-12,26,fair
14900,2010,ford f-150,8,gas,121920,automatic,truck,Unknown,1,2019-01-07,42,fair
7900,2005,chevrolet silverado 3500hd,8,gas,142000,automatic,truck,white,0,2019-01-29,21,fair
18490,2012,ram 1500,8,gas,44786,automatic,truck,black,0,2018-06-10,5,good
12995,2014,chrysler 300,6,gas,76041,automatic,sedan,red,0,2018-09-06,25,good
8988,2010,toyota rav4,4,gas,99000,automatic,SUV,Unknown,0,2019-01-14,24,good
16500,2012,gmc sierra 1500,8,gas,103968,automatic,truck,white,0,2018-05-30,29,fair
22490,2017,toyota tacoma,4,gas,42070,automatic,truck,Unknown,0,2018-11-30,63,good
6500,2012,hyundai santa fe,4,gas,144600,automatic,SUV,grey,0,2019-04-01,85,fair
19950,2015,jeep wrangler,6,gas,14007,manual,SUV,black,1,2018-05-18,22,excellent
5795,2012,subaru impreza,4,gas,212000,manual,hatchback,black,1,2018-05-29,12,salvage
1800,2000,ford mustang,6,gas,178043,automatic,coupe,white,0,2018-08-04,13,fair
4795,2004,toyota prius,4,hybrid,157000,automatic,sedan,Unknown,0,2019-03-21,46,fair
9995,2004,ram 2500,6,diesel,247152,manual,truck,white,0,2018-05-12,8,salvage
29500,2017,chevrolet silverado 1500,8,gas,51985,automatic,truck,white,1,2018-09-11,16,good
15990,2009,chevrolet tahoe,8,gas,95747,automatic,SUV,red,0,2018-11-01,13,good
5995,1997,ford f150,8,gas,100000,automatic,truck,black,1,2019-01-30,38,good
2500,2002,nissan sentra,4,gas,90000,automatic,sedan,white,0,2019-03-21,4,good
3995,2008,honda civic lx,4,gas,220000,automatic,sedan,black,0,2018-06-02,93,salvage
4250,2005,honda accord,6,gas,183163,automatic,sedan,red,0,2018-10-02,26,salvage
12995,2003,ford f250 super duty,8,diesel,145087,automatic,truck,blue,1,2018-12-07,3,fair
7500,2005,ford f350,8,diesel,280000,automatic,pickup,brown,1,2018-09-08,53,salvage
13990,2018,ford fusion,4,gas,70187,automatic,sedan,black,0,2018-10-07,53,good
4995,2010,subaru impreza,4,gas,124545,manual,sedan,Unknown,1,2018-05-16,37,fair
4995,2006,subaru outback,4,gas,134648,automatic,wagon,green,1,2018-05-19,43,fair
6995,2003,chevrolet silverado,8,gas,180000,automatic,truck,black,1,2019-03-03,11,fair
9250,2007,dodge dakota,8,gas,178000,automatic,truck,silver,1,2019-02-11,47,fair
3000,2000,honda accord,4,gas,337056,automatic,sedan,white,0,2018-08-13,86,salvage
4295,2005,toyota sienna,6,gas,224269,automatic,mini-van,yellow,0,2019-01-14,91,salvage
6300,2016,ford escape,4,gas,41624,automatic,SUV,Unknown,0,2018-11-26,89,good
16900,2009,ford f350,10,gas,104000,automatic,truck,purple,1,2019-02-17,8,fair
6495,2008,dodge grand caravan,6,gas,146000,automatic,mini-van,blue,0,2018-08-05,22,fair
7900,2005,chevrolet silverado 3500hd,8,gas,142000,automatic,truck,white,0,2019-04-13,34,fair
19995,2006,ford f350 super duty,8,diesel,142645,automatic,truck,black,1,2018-07-09,44,fair
8495,2004,chevrolet silverado,8,gas,107000,automatic,truck,Unknown,1,2018-11-18,148,fair
7000,2012,ford focus,4,gas,68600,automatic,hatchback,blue,0,2019-04-14,13,good
9500,2014,ford focus se,4,gas,69000,manual,hatchback,silver,0,2019-03-02,5,good
11500,2007,ford ranger,6,gas,50000,automatic,truck,Unknown,1,2018-05-11,38,good
13000,2013,toyota rav4,4,gas,74524,automatic,SUV,white,1,2019-01-14,1,good
7800,2014,ford f-150,6,gas,108000,automatic,truck,white,0,2018-10-03,31,fair
8995,1997,toyota tacoma,6,gas,126370,manual,truck,black,1,2018-09-29,36,fair
10000,1997,ford f250 super duty,8,diesel,247000,automatic,truck,white,1,2018-09-26,50,salvage
10000,1997,ford f250 super duty,8,diesel,247000,automatic,truck,white,1,2018-10-28,151,salvage
17000,1993,chevrolet corvette,8,gas,18450,automatic,hatchback,Unknown,0,2019-03-18,11,excellent
15500,2012,chevrolet silverado 1500,8,gas,137249,automatic,pickup,blue,1,2019-04-07,60,fair
4995,2012,chevrolet cruze,4,gas,192000,automatic,sedan,white,0,2018-05-20,31,salvage
13900,2010,chevrolet silverado 2500hd,8,gas,173210,automatic,pickup,white,1,2018-10-12,68,fair
23900,1955,ford f250,6,gas,47180,manual,truck,blue,0,2018-12-22,61,good
5200,2005,ford explorer,6,gas,98200,automatic,SUV,silver,0,2019-01-02,13,good
2500,2004,volkswagen jetta,4,gas,161000,automatic,sedan,grey,0,2018-09-21,27,fair
23800,2019,nissan frontier crew cab sv,6,gas,10899,other,pickup,silver,1,2019-04-12,11,excellent
11475,2008,toyota 4runner,6,gas,166988,automatic,SUV,Unknown,1,2019-02-13,33,fair
30300,2017,ford f150 supercrew cab xlt,6,gas,30339,automatic,pickup,brown,1,2018-11-14,63,excellent
10999,2014,toyota camry,4,gas,69096,automatic,sedan,green,0,2018-12-15,20,good
11000,2010,ford f-150,8,gas,122288,automatic,pickup,black,0,2019-01-09,8,fair
22795,2017,toyota 4runner,6,gas,72203,automatic,SUV,red,1,2019-02-15,4,good
12995,2007,jeep wrangler,6,gas,121802,automatic,SUV,silver,1,2018-06-17,91,fair
16500,2012,chevrolet silverado,8,diesel,220000,automatic,pickup,Unknown,0,2018-10-28,39,salvage
5500,2007,ram 1500,8,gas,113000,automatic,truck,Unknown,1,2019-02-11,58,fair
12500,2014,chevrolet camaro,6,gas,107623,automatic,coupe,Unknown,0,2018-09-16,11,fair
8995,2007,honda odyssey,6,gas,122236,automatic,mini-van,blue,0,2018-09-03,24,fair
6700,2001,toyota tacoma,6,gas,191000,automatic,truck,red,0,2019-04-04,31,salvage
4900,1999,ram 2500,8,gas,254,manual,truck,black,1,2019-01-21,26,like new
3500,2004,ford mustang,6,gas,13500,automatic,coupe,red,0,2018-05-15,29,excellent
4800,2008,toyota prius,4,hybrid,163000,automatic,hatchback,red,0,2018-08-21,33,fair
4695,2012,ford focus,4,gas,84631,automatic,sedan,grey,0,2019-04-12,37,good
3795,2013,dodge grand caravan,6,gas,164756,automatic,mini-van,blue,0,2018-10-11,29,fair
31995,2017,ford f-150,8,gas,31193,automatic,truck,grey,1,2019-02-20,64,excellent
21900,2016,nissan frontier crew cab sv,6,gas,4998,other,pickup,white,0,2018-08-16,28,like new
25200,2015,chevrolet silverado 1500 crew,8,gas,94954,automatic,pickup,Unknown,1,2019-03-21,17,good
8999,2006,ford f250,8,diesel,163726,automatic,truck,black,1,2018-08-16,26,fair
19700,2017,chevrolet camaro lt coupe 2d,6,gas,35807,other,coupe,black,0,2018-05-16,40,excellent
17985,2015,volkswagen passat,4,diesel,28475,automatic,sedan,silver,0,2019-02-02,41,excellent
5800,2005,chevrolet tahoe,8,gas,185000,automatic,SUV,Unknown,1,2018-10-17,15,salvage
14250,2011,nissan frontier,6,gas,28550,automatic,pickup,red,1,2018-12-21,40,excellent
3395,2012,nissan sentra,4,gas,138761,automatic,sedan,silver,0,2018-05-30,48,fair
12100,2013,hyundai elantra,4,gas,13000,automatic,sedan,red,0,2018-08-25,3,excellent
44300,2018,chevrolet silverado 1500,8,gas,10500,automatic,pickup,black,1,2018-06-26,28,excellent
8400,2009,chevrolet suburban,8,gas,267000,automatic,SUV,silver,0,2018-06-23,27,salvage
19995,2015,chevrolet equinox,4,gas,53725,automatic,SUV,Unknown,1,2018-05-06,35,good
46234,2018,ford explorer,4,gas,4217,automatic,SUV,black,1,2018-06-26,40,like new
5000,2007,ford f-150,8,gas,255000,automatic,van,white,0,2018-07-08,30,salvage
21995,2018,chevrolet impala,6,gas,17787,automatic,sedan,blue,0,2018-11-20,65,excellent
15900,2003,ford f250,8,diesel,97000,automatic,pickup,brown,1,2018-05-21,53,good
19750,2012,bmw x5,6,diesel,45760,automatic,SUV,black,1,2018-12-10,23,good
8500,1999,ford f350,10,gas,59000,automatic,pickup,white,0,2019-03-08,118,good
5995,2010,volkswagen passat,4,gas,111000,automatic,sedan,silver,0,2019-02-13,53,fair
6000,2011,toyota camry le,4,gas,130000,automatic,sedan,white,0,2018-08-31,61,fair
7100,2003,chevrolet silverado 1500,8,gas,171500,automatic,truck,silver,1,2018-09-18,23,fair
15999,2011,ford f150 supercrew cab xlt,8,gas,114000,automatic,truck,black,1,2018-06-11,34,fair
8990,2011,nissan maxima,6,gas,105475,automatic,sedan,black,0,2018-06-06,47,fair
11990,2014,nissan rogue,4,gas,108740,automatic,SUV,black,0,2018-05-24,42,fair
5450,2008,ford f150,6,gas,125100,automatic,pickup,white,0,2019-04-16,6,fair
50000,2016,chevrolet silverado 2500hd,8,diesel,46800,automatic,truck,silver,1,2019-04-11,21,good
5995,2007,honda odyssey,6,gas,150000,automatic,mini-van,Unknown,0,2019-01-24,7,fair
6495,2013,toyota prius,4,hybrid,176000,automatic,hatchback,blue,0,2019-03-20,32,fair
8995,2007,honda odyssey,6,gas,122236,automatic,mini-van,blue,0,2018-11-21,54,fair
6500,2004,toyota highlander,6,gas,153966,automatic,SUV,silver,1,2018-07-01,87,fair
12995,2014,ford fusion se,4,gas,63290,automatic,sedan,black,0,2018-10-12,67,good
21995,2012,chevrolet silverado 1500,8,gas,99016,automatic,truck,blue,1,2019-02-07,18,good
24995,2008,ram 2500,6,diesel,191603,automatic,truck,black,1,2018-08-05,33,salvage
4600,2004,toyota highlander,6,gas,183204,automatic,SUV,Unknown,0,2019-01-11,21,salvage
10400,2015,hyundai elantra,4,gas,26700,automatic,sedan,silver,0,2019-02-17,24,excellent
2800,2009,ford focus se,4,gas,168000,automatic,sedan,red,0,2018-11-06,19,fair
10000,2015,chevrolet camaro,6,gas,48000,automatic,coupe,red,0,2018-12-24,31,good
12950,2009,ram 1500,8,gas,105389,automatic,pickup,grey,1,2018-10-17,14,fair
8000,2007,chevrolet silverado 1500,8,gas,167000,automatic,truck,grey,1,2019-04-01,30,fair
14850,2016,chevrolet traverse,6,gas,52504,automatic,SUV,silver,1,2019-04-08,55,good
9000,2014,ford focus,4,gas,38000,automatic,sedan,blue,0,2019-01-29,64,excellent
3500,2004,ford taurus,6,gas,57500,automatic,sedan,Unknown,0,2018-09-21,53,good
7995,2005,toyota tundra,8,gas,155821,automatic,pickup,Unknown,0,2018-11-12,22,fair
12900,2006,chevrolet silverado 2500hd,8,gas,185000,automatic,truck,white,1,2018-11-15,44,salvage
19700,2018,nissan frontier crew cab sv,6,gas,32502,other,pickup,black,0,2018-10-31,2,excellent
26788,2017,jeep grand cherokee,6,gas,30601,automatic,SUV,Unknown,1,2018-08-15,1,excellent
26900,2014,chevrolet silverado 1500 crew,8,gas,68607,automatic,pickup,black,1,2018-07-23,83,good
19700,2018,nissan frontier crew cab sv,6,gas,32502,other,pickup,black,0,2018-07-18,24,excellent
26900,2014,chevrolet silverado 1500 crew,8,gas,68607,automatic,pickup,black,1,2019-04-01,64,good
30000,2015,ford mustang,8,gas,33000,automatic,coupe,red,0,2019-01-30,36,excellent
12000,2012,gmc sierra,8,gas,174109,automatic,truck,black,1,2019-03-01,8,fair
3400,2000,chevrolet silverado,8,gas,220000,automatic,pickup,white,0,2019-03-19,68,salvage
16300,2014,chevrolet camaro lt coupe 2d,6,gas,85926,automatic,coupe,silver,0,2019-01-25,66,good
11545,2013,honda odyssey,6,gas,81589,automatic,mini-van,white,0,2018-11-08,25,good
7566,2007,dodge charger,8,gas,86720,automatic,sedan,silver,0,2018-11-21,35,good
14991,2013,toyota rav4,4,gas,101277,automatic,SUV,silver,1,2018-12-18,34,fair
19945,2017,kia sorento,4,gas,50934,automatic,SUV,black,1,2018-12-13,47,good
6000,2010,subaru impreza,4,gas,108746,automatic,sedan,black,1,2018-05-22,69,fair
4500,2002,ford escape,6,gas,143000,automatic,SUV,red,1,2018-11-26,42,fair
2250,2001,dodge dakota,8,gas,196000,automatic,pickup,white,0,2018-07-28,86,salvage
21000,2018,nissan frontier crew cab sv,6,gas,39852,other,pickup,Unknown,1,2019-01-31,40,excellent
6995,2016,nissan sentra,4,gas,103035,automatic,sedan,black,0,2018-09-10,14,fair
5900,2008,toyota rav4,6,gas,203500,automatic,SUV,Unknown,1,2019-01-06,38,salvage
25900,2015,ford f150 supercrew cab xlt,6,gas,59799,other,pickup,Unknown,1,2018-10-12,69,good
7100,2014,subaru outback,4,gas,144050,manual,SUV,Unknown,1,2019-02-07,51,fair
25900,2015,ford f150 supercrew cab xlt,6,gas,59799,other,pickup,red,1,2018-08-22,69,good
32777,2012,chevrolet silverado 2500hd,8,diesel,81137,automatic,truck,silver,1,2018-05-03,2,good
21000,2018,nissan frontier crew cab sv,6,gas,39852,other,pickup,silver,1,2018-10-31,37,excellent
26600,2016,ford mustang gt coupe 2d,8,gas,31100,other,coupe,black,0,2018-11-21,36,excellent
24945,2017,chevrolet silverado 1500,8,gas,19140,automatic,truck,white,0,2018-11-22,34,excellent
3995,2005,chevrolet impala,6,gas,75000,automatic,sedan,Unknown,0,2018-09-16,87,good
29900,2018,ford mustang gt coupe 2d,8,gas,3827,automatic,coupe,yellow,0,2019-04-07,33,like new
4000,2010,chrysler 300,6,gas,135000,automatic,sedan,silver,0,2018-05-10,28,fair
6295,2006,hyundai sonata,4,gas,29500,automatic,sedan,Unknown,0,2018-06-24,16,excellent
33000,2016,chevrolet silverado,8,gas,46000,automatic,truck,Unknown,1,2019-02-24,44,good
15500,2013,chevrolet silverado 1500,8,gas,34000,automatic,pickup,blue,0,2019-03-05,97,excellent
28900,2017,ford f150 supercrew cab xlt,6,gas,49225,automatic,pickup,white,1,2018-10-16,19,good
14750,2013,ram 1500,8,gas,119168,automatic,pickup,grey,0,2018-08-21,8,fair
22599,2013,ford f-150,6,gas,67494,automatic,truck,Unknown,1,2018-09-06,60,good
7000,2011,honda accord,4,gas,127037,automatic,sedan,white,0,2019-01-05,41,fair
21900,2018,nissan frontier crew cab sv,6,gas,27576,other,pickup,white,1,2018-09-29,14,excellent
24600,2014,chevrolet silverado 1500 crew,6,gas,85048,automatic,pickup,Unknown,1,2019-01-05,33,good
33900,2018,chevrolet silverado 1500 crew,8,gas,11315,other,pickup,white,1,2018-12-07,22,excellent
6600,2010,hyundai sonata,6,gas,82000,automatic,sedan,blue,0,2019-03-15,25,good
21995,2012,chevrolet silverado 1500,8,gas,99016,automatic,truck,blue,1,2018-11-03,8,good
33575,2017,jeep grand cherokee,6,gas,42938,automatic,SUV,black,1,2019-03-07,7,good
10000,2011,chrysler 200,6,gas,76000,automatic,coupe,black,0,2018-05-24,21,good
37000,2018,chevrolet silverado 1500 crew,8,gas,30465,other,pickup,white,1,2018-10-19,27,excellent
